REGION,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Aquire,Effective,SerialNum,PLACE,Age,Years in Storage,Months,Month
Korea,21,DAEGU,875,DAEGU F.O.,336502,60,WMS BLADE MULTI CHEST 2,1856,10/24/2015,10/24/2015,336502-5091334,Store,6,6.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336504,60,WMS BLADE MULTI CHEST 5,1868,10/24/2015,5/31/2019,336504-5091326,Store,6,3.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336510,60,BAL V22/22 BIG RED LANTERN,3233,11/1/2016,5/27/2021,336510-B160874259,Store,5,1.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336573,60,WMS BLADE MULTI CHEST 3,1866,10/17/2015,3/2/2022,336573-5091347,Store,6,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336610,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/18/2014,3/26/2022,336610-642979,Store,7,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337010,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337010-668834,Store,6,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337011,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,3/26/2022,337011-668835,Store,6,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337012,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/20/2015,3/5/2022,337012-668836,Store,6,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337061,60,ITE FU RU HUANG DI,3418,3/11/2016,11/20/2021,337061-15111301,Store,6,,9.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337062,60,ITE LEONIDAS,3421,3/11/2016,11/20/2021,337062-15111302,Store,6,,9.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337683,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/2/2022,337683-5105406,Store,5,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,124645,740,IBM SUREPOS 4852,2038,9/28/2010,9/2/2017,124645-41D3940,Store,11,4.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336319,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/6/2020,336319-XAR647232,Store,10,2.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,337063,60,ITE SHEN FORTUNES,3419,3/11/2016,11/20/2021,337063-15111303,Store,6,,9.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333274,70,ITC Smart Card Dispenser,1018,7/3/2005,3/2/2009,333274-220536681,Store,17,13.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336318,60,AIN/A560 MULTI WIN13 (SAP-MJP),1377,12/14/2011,6/27/2018,336318-XAR647231,Store,10,4.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,332939,70,DIEBOLD ACM,9001,9/21/2002,3/2/2009,332939-R10620534200,Store,19,13.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,126859,740,IBM SUREPOS 4852,2038,9/30/2010,1/30/2019,126859-41D2754,Store,11,3.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333019,70,DIEBOLD ACM,9001,3/12/2003,1/30/2019,333019-R10620537528,Store,19,3.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333435,70,ITC Smart Card Dispenser,1018,12/9/2003,1/30/2019,333435-23748,Store,18,3.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333456,70,ITC Smart Card Dispenser,1018,10/21/2003,1/30/2019,333456-23698,Store,18,3.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333474,60,IGT CLEOPATRA II 20L 10C .01,1280,8/12/2004,3/5/2022,333474-1349260,Store,17,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,335823,60,NOV PREM V+ 6ST MULTI-DENOM,4011,9/19/2014,3/26/2022,335823-642976,Store,7,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336317,60,AIN A560 MULTI WIN15 (SAP-MJP),1381,12/14/2011,6/6/2020,336317-XAR647240,Store,10,2.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,332961,70,DIEBOLD ACM,9001,3/11/2003,6/27/2018,332961-R10620538261,Store,19,4.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,336099,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/18/2014,6/25/2021,336099-642955,Store,7,1.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333475,60,IGT iGAME CARNIVAL MYS 243 01,580,8/12/2004,8/2/2020,333475-1349272,Store,17,1.0,,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,335528,60,NOV PREM V+ 4ST MULTI-DENOM,4009,8/19/2008,3/5/2022,335528-346817,Store,13,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,335527,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/19/2008,3/5/2022,335527-346827,Store,13,,5.0,Jul-22
Korea,21,DAEGU,875,DAEGU F.O.,333502,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,11/20/2021,333502-1407747,Store,17,,9.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339250,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339250-137155,Store,4,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337956,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337956-724446,Store,4,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337939,60,BAL PRO CURVE QHBW (MLP),3215,9/27/2017,8/2/2021,337939-B170502921,Store,4,,12.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337690,60,WMS BLADE MULTI CHEST 4,1867,12/20/2016,3/27/2020,337690-5105390,Store,5,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337688,60,WMS BLADE MULTI CHEST 3,1866,12/20/2016,3/27/2020,337688-5105388,Store,5,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336895,60,WMS BLADE GOLDFISH 3,1857,8/26/2015,4/28/2020,336895-5088530,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337005,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,9/17/2020,337005-668829,Store,6,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337003,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/20/2015,5/14/2020,337003-668827,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339248,60,KON CRES S/B/B JUNGLE BOUNTY,3544,4/15/2018,5/20/2021,339248-137153,Store,4,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337018,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,8/20/2015,5/14/2020,337018-668842,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338401,70,M3T ACK,9008,7/2/2022,7/2/2022,338401-221111168,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338403,70,M3T ACK,9008,7/2/2022,7/2/2022,338403-221111170,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338404,70,M3T ACK,9008,7/2/2022,7/2/2022,338404-221111171,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338408,70,M3T ACK,9008,7/2/2022,7/14/2022,338408-221121175,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338409,70,M3T ACK,9008,7/2/2022,7/2/2022,338409-221121176,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338410,70,M3T ACK,9008,7/2/2022,7/2/2022,338410-221121177,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338412,70,M3T ACK,9008,7/2/2022,7/2/2022,338412-221121179,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,339249,60,KON CRES S/B/B VOLCANO BOUNTY,3545,4/15/2018,5/20/2021,339249-137154,Store,4,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336894,60,WMS BLADE MULTI CHEST 2,1856,8/26/2015,12/3/2021,336894-5088529,Store,6,,8.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,337958,60,NOV VIP EDITION 5/$4.00,3126,10/18/2017,9/16/2020,337958-724447,Store,4,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338411,70,M3T ACK,9008,7/2/2022,7/2/2022,338411-221121178,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333443,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333443-23728,Store,18,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336893,60,WMS BLADE MULTI CHEST 1,1855,8/26/2015,12/3/2021,336893-5088528,Store,6,,8.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,338402,70,M3T ACK,9008,7/2/2022,7/2/2022,338402-221111169,Store,0,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,125376,740,IBM SUREPOS 4852,2038,9/26/2010,3/25/2020,125376-41C8987,Store,11,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333221,70,DIEBOLD ACM,9001,8/11/2004,9/10/2020,333221-R10620538809,Store,17,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333439,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333439-23751,Store,18,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333445,70,ITC Smart Card Dispenser,1018,10/16/2003,9/10/2020,333445-23713,Store,18,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,335644,70,ITC Smart Card Dispenser,1018,3/6/2007,9/10/2020,335644-500647708,Store,15,1.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336275,70,e-Cash ACM,9006,5/8/2014,4/21/2020,336275-7070891,Store,8,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336574,60,WMS BLADE MULTI CHEST 5,1868,10/17/2015,5/14/2020,336574-5091348,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336575,60,WMS BLADE MULTI CHEST 6,1869,10/17/2015,5/14/2020,336575-5091328,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336784,70,CountR ACM,9007,9/11/2015,4/21/2020,336784-100100149,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336848,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336848-B150531088,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,333433,70,ITC Smart Card Dispenser,1018,12/9/2003,12/22/2018,333433-23746,Store,18,3.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336576,60,WMS BLADE MULTI CHEST 5,1868,10/17/2015,3/27/2020,336576-5091349,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336804,60,WMS BLADE MULTI CHEST 6,1869,2/27/2015,7/17/2022,336804-5077261,Store,7,,1.0,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336847,60,BAL PRO CURVE QHBG (MLP),3210,8/26/2015,10/3/2019,336847-B150531087,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336750,70,ITC Smart Card Dispenser,1018,9/18/2015,3/8/2019,336750-C351530838,Store,6,3.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336692,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/7/2014,3/5/2020,336692-618385,Store,8,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336671,70,ITC Smart Card Dispenser,1018,4/3/2008,4/6/2019,336671-0801281,Store,14,3.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336578,60,WMS BLADE MULTI CHEST 6,1869,10/17/2015,3/27/2020,336578-5091352,Store,6,2.0,,Jul-22
Korea,24,PYONGTAEK,897,PFO STORAGE,336577,60,WMS BLADE MULTI CHEST 2,1856,10/17/2015,10/12/2018,336577-5091336,Store,6,3.0,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,126855,740,IBM SUREPOS 4852,2038,9/30/2010,8/3/2022,126855-41D2759,Store,11,,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,130592,740,IBM SUREPOS 4852,2038,10/15/2010,6/7/2015,130592-41D3372,Store,11,7.0,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,126858,740,IBM SUREPOS 4852,2038,9/30/2010,12/14/2018,126858-41D5486,Store,11,3.0,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,126857,740,IBM SUREPOS 4852,2038,9/30/2010,8/3/2022,126857-41D0024,Store,11,,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,126852,740,IBM SUREPOS 4852,2038,9/30/2010,8/3/2022,126852-41D2541,Store,11,,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,117481,740,IBM SUREPOS 4852,2038,9/29/2010,8/3/2022,117481-41D2775,Store,11,,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,116224,740,IBM SUREPOS 4852,2038,9/25/2010,9/25/2010,116224-41D3171,Store,11,11.0,,Jul-22
Japan,98,,915, FAR EAST DIST OFC,116222,740,IBM SUREPOS 4852,2038,9/25/2010,4/2/2022,116222-41D3345,Store,11,,4.0,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,337601,60,WMS BLADE MULTI CHEST 4,1867,12/7/2016,11/20/2020,337601-5105402,Store,5,1.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,336961,60,BAL PRO CURVE QHBG (MLP),3216,10/20/2015,11/2/2020,336961-B150734265,Store,6,1.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,336871,60,BAL PRO CURVE QHBG (MLP),3216,10/3/2015,11/2/2020,336871-B150734272,Store,6,1.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,336710,60,WMS BLADE MULTI CHEST 2,1856,3/21/2015,1/19/2019,336710-5077942,Store,7,3.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,337612,60,BAL PRO CURVE QHBG (MLP),3216,10/1/2017,11/2/2020,337612-B170502906,Store,4,1.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,335394,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,6/24/2021,335394-346871,Store,13,1.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,333667,60,IGT CLEOPATRA II 20L 10C .01,1280,8/21/2004,10/26/2021,333667-1383885,Store,17,,10.0,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,333574,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/9/2004,3/3/2022,333574-1407819,Store,17,,5.0,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,333393,70,ITC Smart Card Dispenser,1018,10/15/2004,10/8/2015,333393-26973,Store,17,6.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,336738,60,BAL PRO CURVE QHBG (MLP),3210,10/20/2015,11/15/2018,336738-B150734266,Store,6,3.0,,Jul-22
Japan,22,ZAMA,958,ZFO STORAGE,336714,60,WMS BLADE MULTI CHEST 2,1856,3/27/2015,1/19/2019,336714-5077941,Store,7,3.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,334964,70,DIEBOLD ACM,9001,2/24/2006,3/26/2008,334964-R106205-38899,Store,16,14.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336191,60,WMS BBII MULTI GAME CHEST 4,1838,10/16/2008,6/3/2022,336191-W2204483,Store,13,,2.0,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,337725,60,NOV DOM PREMIUM ED 3 - 0.01,3084,3/14/2014,3/19/2022,337725-618411,Store,8,,5.0,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336535,60,WMS BLADE MULTI CHEST 6,1869,3/12/2015,12/13/2018,336535-5077267,Store,7,3.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336389,60,NOV PREM V+ 1ST MULTI-DENOM,4007,12/23/2009,8/12/2020,336389-447004,Store,12,1.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336387,60,NOV PREM V+ 1ST MULTI-DENOM,4007,12/23/2009,3/18/2021,336387-447002,Store,12,1.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336386,60,NOV PREM V+ 3ST MULTI-DENOM,4008,12/23/2009,8/12/2020,336386-447001,Store,12,1.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336246,60,NOV PREM V+ 1ST MULTI-DENOM,4007,9/1/2009,8/5/2020,336246-454023,Store,12,1.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336165,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/23/2008,8/12/2020,336165-346863,Store,13,1.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,334910,70,ITC Smart Card Dispenser,1018,2/24/2006,5/22/2009,334910-490533633,Store,16,13.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,333366,70,ITC Smart Card Dispenser,1018,8/21/2004,6/5/2014,333366-26987,Store,17,8.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,333213,70,DIEBOLD ACM,9001,10/30/2003,4/20/2016,333213-R10620538914,Store,18,6.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,132985,740,IBM SUREPOS 4852,2038,9/25/2010,9/25/2010,132985-41D3358,Store,11,11.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,132976,740,IBM SUREPOS 4852,2038,9/25/2010,6/7/2013,132976-41D3302,Store,11,9.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,132974,740,IBM SUREPOS 4852,2038,9/25/2010,6/5/2014,132974-41D3176,Store,11,8.0,,Jul-22
Japan,26,OKINAWA,1103,OKINAWA F. O.,336190,60,WMS BBII MULTI GAME CHEST 1,1837,10/16/2008,6/3/2022,336190-W2204490,Store,13,,2.0,Jul-22
Japan,27,IWAKUNI,1144,IWAKUNI F. O.,117547,740,IBM SUREPOS 4852,2038,9/23/2010,7/2/2011,117547-41C8866,Store,11,11.0,,Jul-22
Europe,49,EDO LAB,1375,EUROPE DIST OFC,336111,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/17/2008,3/4/2021,336111-345266,Store,13,1.0,,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130590,740,IBM SUREPOS 4852,2038,10/15/2010,2/3/2021,130590-41D1075,Store,11,1.0,,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,335993,60,NOV PREM V+ 4ST MULTI-DENOM,4009,10/1/2009,7/8/2022,335993-456001,Store,12,,1.0,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,337170,60,WMS BLADE MULTI CHEST 4,1867,11/18/2016,7/8/2022,337170-5102877,Store,5,,1.0,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,336113,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/17/2008,7/8/2022,336113-345270,Store,13,,1.0,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,335994,60,NOV PREM V+ 5ST MULTI-DENOM,4010,10/1/2009,7/8/2022,335994-456000,Store,12,,1.0,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,335992,60,NOV PREM V+ 1ST MULTI-DENOM,4007,10/1/2009,7/8/2022,335992-455993,Store,12,,1.0,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130637,740,IBM SUREPOS 4852,2038,10/15/2010,2/3/2021,130637-41D2688,Store,11,1.0,,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130636,740,IBM SUREPOS 4852,2038,10/15/2010,2/4/2021,130636-41D2144,Store,11,1.0,,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130633,740,IBM SUREPOS 4852,2038,10/15/2010,2/4/2021,130633-41D0324,Store,11,1.0,,Jul-22
Europe,49,EDO LAB,1468,EUROPE DIST WHSE,130635,740,IBM SUREPOS 4852,2038,10/15/2010,2/4/2021,130635-41D2741,Store,11,1.0,,Jul-22
Europe,46,VILSECK,1584,VILSECK F. O.,334358,70,DIEBOLD ACM,9001,1/4/2007,9/17/2021,334358-R10620538793,Store,15,,11.0,Jul-22
Europe,46,VILSECK,1584,VILSECK F. O.,130606,740,IBM SUREPOS 4852,2038,10/15/2010,12/7/2010,130606-41D2693,Store,11,11.0,,Jul-22
Europe,46,VILSECK,1584,VILSECK F. O.,337157,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,9/16/2016,4/8/2022,337157-349089,Store,5,,4.0,Jul-22
Europe,46,VILSECK,1584,VILSECK F. O.,130618,740,IBM SUREPOS 4852,2038,10/15/2010,9/17/2021,130618-41D2131,Store,11,,11.0,Jul-22
Europe,46,VILSECK,1584,VILSECK F. O.,333410,70,ITC Smart Card Dispenser,1018,11/20/2003,9/17/2021,333410-23741,Store,18,,11.0,Jul-22
Europe,46,VILSECK,1584,VILSECK F. O.,333231,70,ITC Smart Card Dispenser,1018,6/4/2005,9/17/2021,333231-510433005,Store,17,,11.0,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,336998,60,WMS BLADE MULTI CHEST 2,1856,12/19/2015,12/3/2020,336998-5091338,Store,6,1.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM,9001,1/12/2006,7/6/2018,335062-R106205-37935,Store,16,4.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM,9001,1/12/2006,1/12/2006,335066-R106205-38776,Store,16,16.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210,228,4/8/2006,10/30/2019,335079-1296323,Store,16,2.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,7/6/2018,335091-2228398,Store,12,4.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4,1838,10/7/2009,8/16/2018,335092-2228403,Store,12,3.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8,1844,10/7/2009,8/16/2018,335094-2228427,Store,12,3.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F,3106,12/24/2005,7/6/2018,335034-196977,Store,16,4.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335022,60,NOV CF1+ ULT 10H,3116,12/24/2005,8/16/2018,335022-196965,Store,16,3.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,10/30/2019,335093-2228418,Store,12,2.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,333816,60,IGT PRINCESS OF PARADISE,1598,8/26/2004,7/6/2018,333816-1384079,Store,17,4.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130629,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130629-41D2532,Store,11,11.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334411,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,9/29/2016,12/3/2020,334411-134222,Store,5,1.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334942,70,ITC Smart Card Dispenser,1018,1/21/2006,7/6/2018,334942-490533693,Store,16,4.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,334943,70,ITC Smart Card Dispenser,1018,1/21/2006,1/21/2006,334943-490533694,Store,16,16.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA,3112,12/24/2005,10/30/2019,335033-196976,Store,16,2.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B,3115,12/24/2005,7/6/2018,335023-196966,Store,16,4.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,130627,740,IBM SUREPOS 4852,2038,10/15/2010,2/22/2014,130627-41C9001,Store,11,8.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B,3115,12/24/2005,8/16/2018,335031-196974,Store,16,3.0,,Jul-22
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G,3109,12/24/2005,8/16/2018,335027-196970,Store,16,3.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,336292,60,NOV NOVOSTAR 1ST MULTI-DENOM,4014,10/19/2016,11/13/2019,336292-134229,Store,5,2.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM,9001,2/2/2006,7/15/2016,335180-R106205-37940,Store,16,6.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,337807,70,ITC Smart Card Dispenser,1018,11/17/2015,11/17/2015,337807-C351530849,Store,6.0,,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,337803,60,NOV PREM V+ 5ST MULTI-DENOM,4010,10/10/2009,11/13/2019,337803-455994,Store,12,2.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,336296,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/19/2016,11/13/2019,336296-238890,Store,5,2.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335199,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/10/2009,12/23/2020,335199-455987,Store,12,1.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM,9001,3/7/2006,2/9/2008,335186-R106205-38319,Store,16,14.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM,9001,2/2/2006,2/2/2006,335185-R106205-38693,Store,16,16.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335141,60,NOV CF1+ ULT 10XA,3112,2/10/2006,4/2/2021,335141-206942,Store,16,1.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335140,60,NOV CF1+ ULT 10G,3109,2/10/2006,10/2/2020,335140-206941,Store,16,1.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335129,60,NOV CF1+ ULT 10F,3106,1/6/2006,10/2/2020,335129-203711,Store,16,1.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852,2038,10/15/2010,2/8/2011,130608-41D2621,Store,11,11.0,,Jul-22
Europe,42,NAPLES,2557,NAPLES F.O.,335121,60,NOV CF1+ ULT 10E,3103,1/6/2006,9/16/2020,335121-203703,Store,16,,,Jul-22
