Loc,LNAME,Place,Open,Closed,KSI,CmtyNum,Cmty,SVC,FONUM,FOSHORT,Month
3150,OFFICERS CLUB,Floor,10/1/2015,8/8/8888,350,35,USN Yokosuka,Navy,18,YOKOSUKA 5 Japan YK03 J0 Dave OFFICERS CLUB 85% Closed FALSE,September 2020
3151,SEASIDE CLUB,Floor,10/1/2015,8/8/8888,350,35,USN Yokosuka,Navy,18,YOKOSUKA 5 Japan YK04 J0 Dave SEASIDE CLUB 85% Open FALSE,September 2020
3156,TERROR CLUB,Floor,5/1/2016,8/8/8888,360,36,Singapore,Navy,17,SINGAPORE 4 Korea SG01 K0 Closed til TDY Dave TERROR CLUB 85% Open TRUE,September 2020
3158,MORNING CALM,Floor,9/15/2018,8/8/8888,180,78,Camp Humphreys,Army,24,PYONGTAEK 4 Korea PY03 K0 Dave MORNING CALM 20% Open FALSE,September 2020
3159,WHISPERS,Floor,4/1/2015,8/8/8888,290,29,USN Okinawa,Marine Corps,26,OKINAWA 5 Japan OK14 J0 Dave WHISPERS 85% Open FALSE,September 2020
3164,TORII PINES TLF,Floor,12/15/2017,8/8/8888,270,27,USMA Iwakuni,Marine Corps,27,IWAKUNI 5 Japan IW02 J0 Dave TORII PINES TLF 80% Open FALSE,September 2020
3165,CAMP ZAMA GOLF COURSE,Floor,10/22/2020,8/8/8888,250,24,USN Japan,Army,22,ZAMA 5 Japan J0 Open Oct 2020 Dave ZAMA G/C 80% FALSE,September 2020
3166,FLIGHTLINE TAP ROOM,Floor,1/3/2018,8/8/8888,180,78,Camp Humphreys,Army,24,PYONGTAEK 4 Korea PY02 K0 Reno Oct'19 - Mar'20 Dave FLIGHTLINE 20% Open FALSE,September 2020
3168,CAVE,Floor,10/12/2018,8/8/8888,180,78,Camp Humphreys,Army,24,PYONGTAEK 4 Korea PY01 K0 Open Oct 2018 Dave CAVE 20% Open FALSE,September 2020
3169,HANSEN TLF,Floor,8/16/2019,8/8/8888,280,Camp,Hansen,Marine Corps,26,OKINAWA 5 Japan OK04 J0 Open Aug 2019 Dave HANSEN TLF 80% Closed FALSE,September 2020
