Loc,Place,Region,Service,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,ReportDate,Month
194,Floor,Europe,Army,337961,337961-B170503048,3617,BAL WAVE ULT FE OLVERA ST MLP,11/15/2017,2/16/2018,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337198,337198-XAR671628,1371,AIN/A560 MULTI WIN2 (SAP-MJP),11/30/2016,1/27/2017,9/9/9999,60,AIN,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,337199,337199-XAR671629,1373,AIN A560 MULTI WIN4 (SAP-MJP),11/30/2016,1/27/2017,9/9/9999,60,AIN,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,337200,337200-XAR671630,1375,AIN/A560 MULTI WIN5 (SAP-MJP),11/30/2016,1/27/2017,9/9/9999,60,AIN,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,337201,337201-XAR671631,1377,AIN/A560 MULTI WIN13 (SAP-MJP),11/30/2016,1/27/2017,9/9/9999,60,AIN,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,337877,337877-735489,3092,NOV CONCURVE ED 4,10/13/2017,2/23/2018,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337878,337878-735490,3092,NOV CONCURVE ED 4,10/13/2017,1/12/2018,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337886,337886-2241157,1930,IGT AXXIS 23/23 HD8,12/7/2017,2/23/2018,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337887,337887-2367939,1933,IGT AXXIS 23/23 HD8.1,12/7/2017,2/23/2018,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337888,337888-2384713,1966,IGT CRYSTAL D - MULTI SET 003,12/7/2017,2/23/2018,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337131,337131-166892,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,9/23/2016,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,337890,337890-2384752,1967,IGT CRYSTAL D - MULTI SET 007,12/7/2017,2/23/2018,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337994,337994-146268,3509,KON CONC SELEXION MULTI 10,3/20/2019,5/4/2019,9/9/9999,60,KON,IRISH PUB,2,KAISERSLAUTERN,2019,,,,
194,Floor,Europe,Army,337962,337962-B170503049,3616,BAL WAVE ULT FE CHINA ST MLP,11/15/2017,2/16/2018,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337963,337963-B170503050,3614,BAL WAVE ULT FE BY THE BAY MLP,11/15/2017,2/16/2018,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337964,337964-B170503058,3619,BAL WAVE ULT FE ROUTE 66 MLP,11/15/2017,2/16/2018,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337972,337972-2384753,1967,IGT CRYSTAL D - MULTI SET 007,12/7/2017,2/23/2018,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,337976,337976-2421865,1957,IGT Curve Wild Fury Jackpots,11/1/2018,7/12/2019,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2018,,,,
194,Floor,Europe,Army,337977,337977-142048,3502,KON CONC SELEXION 3,10/31/2018,4/20/2019,9/9/9999,60,KON,IRISH PUB,2,KAISERSLAUTERN,2018,,,,
194,Floor,Europe,Army,337980,337980-142051,3503,KON CONC SELEXION 4,10/31/2018,4/20/2019,9/9/9999,60,KON,IRISH PUB,2,KAISERSLAUTERN,2018,,,,
194,Floor,Europe,Army,337998,337998-146272,3512,KON CONC SELEXION MULTI 13,3/20/2019,5/4/2019,9/9/9999,60,KON,IRISH PUB,2,KAISERSLAUTERN,2019,,,,
194,Floor,Europe,Army,338122,338122-5130264,3652,BAL J43 DOUBLE BLESSINGS MLP,5/15/2019,7/26/2019,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2019,,,,
194,Floor,Europe,Army,130625,130625-41D0035,2038,IBM SUREPOS 4852,10/15/2010,12/24/2010,9/9/9999,740,IBM,IRISH PUB,2,KAISERSLAUTERN,2010,,,,
194,Floor,Europe,Army,337889,337889-2384714,1966,IGT CRYSTAL D - MULTI SET 003,12/7/2017,2/23/2018,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2017,,,,
194,Floor,Europe,Army,333066,333066-R10620538926,9001,DIEBOLD ACM,8/21/2003,12/10/2005,9/9/9999,70,DIE,IRISH PUB,2,KAISERSLAUTERN,2003,,,,
194,Floor,Europe,Army,338119,338119-5130261,3655,BAL J43 DANCING DRUMS MLP,5/15/2019,7/26/2019,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2019,,,,
194,Floor,Europe,Army,336343,336343-657832,3084,NOV DOM PREMIUM ED 3,4/10/2015,8/24/2018,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2015,,,,
194,Floor,Europe,Army,333083,333083-26963,1018,ITC Smart Card Dispenser,8/21/2004,4/12/2005,9/9/9999,70,ITC,IRISH PUB,2,KAISERSLAUTERN,2004,,,,
194,Floor,Europe,Army,333092,333092-1406879,1283,IGT FENG SHUI 10C 25L .01,12/2/2004,1/29/2005,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2004,,,,
194,Floor,Europe,Army,333425,333425-23708,1018,ITC Smart Card Dispenser,12/5/2003,2/19/2004,9/9/9999,70,ITC,IRISH PUB,2,KAISERSLAUTERN,2003,,,,
194,Floor,Europe,Army,333889,333889-1406874,579,IGT iGAME AZTEC TEMPLE 243 01,11/9/2004,7/12/2019,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2004,,,,
194,Floor,Europe,Army,333896,333896-1406883,228,IGT GAME KING CL IFACE 210,11/9/2004,10/19/2012,9/9/9999,60,IGT,IRISH PUB,2,KAISERSLAUTERN,2004,,,,
194,Floor,Europe,Army,334919,334919-33644,1018,ITC Smart Card Dispenser,2/17/2006,9/28/2006,9/9/9999,70,ITC,IRISH PUB,2,KAISERSLAUTERN,2006,,,,
194,Floor,Europe,Army,335465,335465-R10620538851,9001,DIEBOLD ACM,7/7/2006,2/25/2011,9/9/9999,70,DIE,IRISH PUB,2,KAISERSLAUTERN,2006,,,,
194,Floor,Europe,Army,335938,335938-128854,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,9/23/2016,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,335945,335945-138173,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/23/2016,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2016,,,,
194,Floor,Europe,Army,336335,336335-B141219197,3210,BAL PRO CURVE QHBG (MLP),3/6/2015,4/3/2015,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2015,,,,
194,Floor,Europe,Army,336342,336342-657831,3084,NOV DOM PREMIUM ED 3,4/10/2015,5/2/2015,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2015,,,,
194,Floor,Europe,Army,335951,335951-618344,3084,NOV DOM PREMIUM ED 3,3/6/2014,4/18/2014,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
194,Floor,Europe,Army,336341,336341-657830,3083,NOV DOMINATOR IMPERA HD5/$4.00,4/10/2015,5/15/2015,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2015,,,,
194,Floor,Europe,Army,336336,336336-B141219198,3200,BAL PRO CURVE QHBG,3/6/2015,4/3/2015,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2015,,,,
194,Floor,Europe,Army,336334,336334-B141219196,3210,BAL PRO CURVE QHBG (MLP),3/6/2015,4/3/2015,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2015,,,,
194,Floor,Europe,Army,335989,335989-647817,3084,NOV DOM PREMIUM ED 3,10/30/2014,11/15/2014,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
194,Floor,Europe,Army,335988,335988-647816,3084,NOV DOM PREMIUM ED 3,10/30/2014,11/15/2014,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
194,Floor,Europe,Army,335980,335980-647801,3084,NOV DOM PREMIUM ED 3,10/30/2014,11/15/2014,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
194,Floor,Europe,Army,335979,335979-647800,3083,NOV DOMINATOR IMPERA HD5/$4.00,10/30/2014,11/15/2014,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
194,Floor,Europe,Army,335977,335977-647798,3084,NOV DOM PREMIUM ED 3,10/30/2014,8/24/2018,9/9/9999,60,NOV,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
194,Floor,Europe,Army,335969,335969-B140299895,3229,BAL V22/22 AMERICAN ORIGINAL,9/11/2014,4/13/2018,9/9/9999,60,BAL,IRISH PUB,2,KAISERSLAUTERN,2014,,,,
195,Floor,Europe,Army,337192,337192-5102871,1869,WMS BLADE MULTI CHEST 6,11/15/2016,11/24/2016,9/9/9999,60,WMS,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,338121,338121-5130263,3652,BAL J43 DOUBLE BLESSINGS MLP,5/15/2019,7/18/2019,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2019,,,,
195,Floor,Europe,Army,337206,337206-707049,3126,NOV VIP EDITION 5/$4.00,12/8/2016,12/15/2017,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,337879,337879-735491,3092,NOV CONCURVE ED 4,10/13/2017,12/21/2017,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2017,,,,
195,Floor,Europe,Army,337880,337880-735492,3092,NOV CONCURVE ED 4,10/13/2017,12/21/2017,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2017,,,,
195,Floor,Europe,Army,337884,337884-132632,3544,KON CRES S/B/B JUNGLE BOUNTY,10/19/2017,12/21/2017,9/9/9999,60,KON,LCCC,2,KAISERSLAUTERN,2017,,,,
195,Floor,Europe,Army,337885,337885-132633,3545,KON CRES S/B/B VOLCANO BOUNTY,10/19/2017,12/21/2017,9/9/9999,60,KON,LCCC,2,KAISERSLAUTERN,2017,,,,
195,Floor,Europe,Army,337205,337205-707048,3126,NOV VIP EDITION 5/$4.00,12/8/2016,3/10/2017,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,337985,337985-2445341,1960,IGT Curve Ocean Magic Grand,1/19/2019,6/8/2019,9/9/9999,60,IGT,LCCC,2,KAISERSLAUTERN,2019,,,,
195,Floor,Europe,Army,337989,337989-2438103,1966,IGT CRYSTAL DUAL MULTI SET 003,1/19/2019,5/2/2019,9/9/9999,60,IGT,LCCC,2,KAISERSLAUTERN,2019,,,,
195,Floor,Europe,Army,337993,337993-2438171,1969,IGT CRYSTAL DUAL MULTI SET 00T,1/19/2019,5/2/2019,9/9/9999,60,IGT,LCCC,2,KAISERSLAUTERN,2019,,,,
195,Floor,Europe,Army,338129,338129-XAR697370,2228,AIN A620 M/CHOICE-F SAP M-JP,1/23/2020,1/31/2020,9/9/9999,60,AIN,LCCC,2,KAISERSLAUTERN,2020,,,,
195,Floor,Europe,Army,338120,338120-5130262,3655,BAL J43 DANCING DRUMS MLP,5/15/2019,7/18/2019,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2019,,,,
195,Floor,Europe,Army,338124,338124-2468357,1966,IGT CRYSTAL D - MULTI SET 003,7/20/2019,11/7/2019,9/9/9999,60,IGT,LCCC,2,KAISERSLAUTERN,2019,,,,
195,Floor,Europe,Army,338128,338128-XAR697369,2226,AIN A620 M/CHOICE-C SAP M-JP,1/23/2020,1/31/2020,9/9/9999,60,AIN,LCCC,2,KAISERSLAUTERN,2020,,,,
195,Floor,Europe,Army,337135,337135-198716,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/15/2016,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,335956,335956-618357,3084,NOV DOM PREMIUM ED 3,3/6/2014,4/18/2014,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2014,,,,
195,Floor,Europe,Army,338000,338000-XAR697367,2223,AIN A620 M/CHOICE-T SAP M-JP,1/23/2020,1/31/2020,9/9/9999,60,AIN,LCCC,2,KAISERSLAUTERN,2020,,,,
195,Floor,Europe,Army,334150,334150-R10620538839,9001,DIEBOLD ACM,2/22/2006,11/7/2007,9/9/9999,70,DIE,LCCC,2,KAISERSLAUTERN,2006,,,,
195,Floor,Europe,Army,131725,131725-41D2547,2038,IBM SUREPOS 4852,10/15/2010,9/19/2014,9/9/9999,740,IBM,LCCC,2,KAISERSLAUTERN,2010,,,,
195,Floor,Europe,Army,333031,333031-26965,1018,ITC Smart Card Dispenser,8/20/2004,8/20/2004,9/9/9999,70,ITC,LCCC,2,KAISERSLAUTERN,2004,,,,
195,Floor,Europe,Army,335966,335966-B140505737,3234,BAL V22/22 88 FORTUNES,9/6/2014,10/3/2014,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2014,,,,
195,Floor,Europe,Army,333827,333827-1384068,579,IGT iGAME AZTEC TEMPLE 243 01,8/26/2004,10/30/2014,9/9/9999,60,IGT,LCCC,2,KAISERSLAUTERN,2004,,,,
195,Floor,Europe,Army,337132,337132-167730,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,9/15/2016,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,334920,334920-33645,1018,ITC Smart Card Dispenser,2/17/2006,12/5/2006,9/9/9999,70,ITC,LCCC,2,KAISERSLAUTERN,2006,,,,
195,Floor,Europe,Army,335939,335939-128931,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/15/2016,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,336350,336350-B140734291,3234,BAL V22/22 88 FORTUNES,10/7/2015,7/20/2017,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2015,,,,
195,Floor,Europe,Army,335965,335965-B140505736,3234,BAL V22/22 88 FORTUNES,9/6/2014,7/20/2017,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2014,,,,
195,Floor,Europe,Army,335974,335974-5070474,1869,WMS BLADE MULTI CHEST 6,10/8/2014,8/30/2018,9/9/9999,60,WMS,LCCC,2,KAISERSLAUTERN,2014,,,,
195,Floor,Europe,Army,336021,336021-W2204509,1837,WMS BBII MULTI GAME CHEST 1,10/16/2008,11/15/2008,9/9/9999,60,WMS,LCCC,2,KAISERSLAUTERN,2008,,,,
195,Floor,Europe,Army,336337,336337-B141219199,3210,BAL PRO CURVE QHBG (MLP),3/6/2015,4/2/2015,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2015,,,,
195,Floor,Europe,Army,336338,336338-B141219200,3210,BAL PRO CURVE QHBG (MLP),3/6/2015,4/2/2015,9/9/9999,60,BAL,LCCC,2,KAISERSLAUTERN,2015,,,,
195,Floor,Europe,Army,336344,336344-657833,3084,NOV DOM PREMIUM ED 3,4/10/2015,4/30/2015,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2015,,,,
195,Floor,Europe,Army,335946,335946-138184,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,9/15/2016,9/9/9999,60,NOV,LCCC,2,KAISERSLAUTERN,2016,,,,
195,Floor,Europe,Army,333107,333107-R106205-38073,9001,DIEBOLD ACM,8/2/2003,6/29/2004,9/9/9999,70,DIE,LCCC,2,KAISERSLAUTERN,2003,,,,
196,Floor,Europe,Army,337871,337871-710734,3084,NOV DOM PREMIUM ED 3,12/21/2016,4/4/2017,9/9/9999,60,NOV,KAZABRA,2,KAISERSLAUTERN,2016,,,,
196,Floor,Europe,Army,337973,337973-2421860,1958,IGT Curve Dreams of Egypt,11/1/2018,8/2/2019,9/9/9999,60,IGT,KAZABRA,2,KAISERSLAUTERN,2018,,,,
196,Floor,Europe,Army,337987,337987-2456971,1980,IGT UNIV SLANT GAME KING 4.0,1/19/2019,11/26/2019,9/9/9999,60,IGT,KAZABRA,2,KAISERSLAUTERN,2019,,,,
196,Floor,Europe,Army,337997,337997-146271,3511,KON CONC SELEXION MULTI 12,3/20/2019,5/10/2019,9/9/9999,60,KON,KAZABRA,2,KAISERSLAUTERN,2019,,,,
196,Floor,Europe,Army,338125,338125-2468358,1966,IGT CRYSTAL D - MULTI SET 003,7/20/2019,11/26/2019,9/9/9999,60,IGT,KAZABRA,2,KAISERSLAUTERN,2019,,,,
196,Floor,Europe,Army,337136,337136-198719,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/27/2016,9/9/9999,60,NOV,KAZABRA,2,KAISERSLAUTERN,2016,,,,
196,Floor,Europe,Army,337979,337979-142050,3503,KON CONC SELEXION 4,10/31/2018,4/13/2019,9/9/9999,60,KON,KAZABRA,2,KAISERSLAUTERN,2018,,,,
196,Floor,Europe,Army,333164,333164-38844,9001,DIEBOLD ACM,9/4/2004,11/8/2005,9/9/9999,70,DIE,KAZABRA,2,KAISERSLAUTERN,2004,,,,
196,Floor,Europe,Army,336114,336114-345274,4007,NOV PREM V+ 1ST MULTI-DENOM,10/17/2008,8/2/2019,9/9/9999,60,NOV,KAZABRA,2,KAISERSLAUTERN,2008,,,,
196,Floor,Europe,Army,334352,334352-510433004,1018,ITC Smart Card Dispenser,6/4/2005,11/8/2005,9/9/9999,70,ITC,KAZABRA,2,KAISERSLAUTERN,2005,,,,
196,Floor,Europe,Army,337988,337988-2456972,1980,IGT UNIV SLANT GAME KING 4.0,1/19/2019,11/26/2019,9/9/9999,60,IGT,KAZABRA,2,KAISERSLAUTERN,2019,,,,
196,Floor,Europe,Army,334833,334833-358348,4011,NOV PREM V+ 6ST MULTI-DENOM,6/6/2008,8/2/2019,9/9/9999,60,NOV,KAZABRA,2,KAISERSLAUTERN,2008,,,,
196,Floor,Europe,Army,130619,130619-41D0599,2038,IBM SUREPOS 4852,10/15/2010,2/1/2011,9/9/9999,740,IBM,KAZABRA,2,KAISERSLAUTERN,2010,,,,
196,Floor,Europe,Army,335940,335940-129454,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/27/2016,9/9/9999,60,NOV,KAZABRA,2,KAISERSLAUTERN,2016,,,,
196,Floor,Europe,Army,335976,335976-647797,3084,NOV DOM PREMIUM ED 3,10/30/2014,6/7/2019,9/9/9999,60,NOV,KAZABRA,2,KAISERSLAUTERN,2014,,,,
218,Floor,Europe,Army,337995,337995-146269,3509,KON CONC SELEXION MULTI 10,3/20/2019,5/17/2019,9/9/9999,60,KON,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,337981,337981-142052,3503,KON CONC SELEXION 4,10/31/2018,4/18/2019,9/9/9999,60,KON,STRIKERS,2,KAISERSLAUTERN,2018,,,,
218,Floor,Europe,Army,337210,337210-710733,3084,NOV DOM PREMIUM ED 3,12/21/2016,4/6/2017,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337872,337872-710736,3084,NOV DOM PREMIUM ED 3,12/21/2016,4/6/2017,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337875,337875-XAR680326,3325,AIN A600 MULTI WIN12 (SAP),9/7/2017,2/22/2018,9/9/9999,60,AIN,STRIKERS,2,KAISERSLAUTERN,2017,,,,
218,Floor,Europe,Army,337969,337969-B170503055,3234,BAL V22/22 88 FORTUNES,11/15/2017,4/5/2018,9/9/9999,60,BAL,STRIKERS,2,KAISERSLAUTERN,2017,,,,
218,Floor,Europe,Army,337970,337970-B170503056,3234,BAL V22/22 88 FORTUNES,11/15/2017,4/5/2018,9/9/9999,60,BAL,STRIKERS,2,KAISERSLAUTERN,2017,,,,
218,Floor,Europe,Army,337971,337971-B170503057,3234,BAL V22/22 88 FORTUNES,11/15/2017,4/5/2018,9/9/9999,60,BAL,STRIKERS,2,KAISERSLAUTERN,2017,,,,
218,Floor,Europe,Army,337196,337196-XAR671626,1375,AIN/A560 MULTI WIN5 (SAP-MJP),11/30/2016,1/26/2017,9/9/9999,60,AIN,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337986,337986-2446702,1960,IGT CRYSTAL C - OCEAN MAGIC GD,1/19/2019,5/30/2019,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,337990,337990-2438115,1967,IGT CRYSTAL DUAL MULTI SET 007,1/19/2019,5/30/2019,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,337193,337193-5102872,1868,WMS BLADE MULTI CHEST 5,11/15/2016,12/1/2016,9/9/9999,60,WMS,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337992,337992-2438170,1969,IGT CRYSTAL DUAL MULTI SET 00T,1/19/2019,5/30/2019,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,337195,337195-XAR671625,1371,AIN/A560 MULTI WIN2 (SAP-MJP),11/30/2016,1/26/2017,9/9/9999,60,AIN,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337996,337996-146270,3510,KON CONC SELEXION MULTI 11,3/20/2019,5/17/2019,9/9/9999,60,KON,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,338126,338126-2265428,1930,IGT AXXIS 23/23 HD8,7/20/2019,10/17/2019,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,338127,338127-2265429,1930,IGT AXXIS 23/23 HD8,7/20/2019,10/17/2019,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,337991,337991-2438159,1968,IGT CRYSTAL DUAL MULTI SET 952,1/19/2019,5/30/2019,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2019,,,,
218,Floor,Europe,Army,334120,334120-510433000,1018,ITC Smart Card Dispenser,2/5/2005,4/13/2005,9/9/9999,70,ITC,STRIKERS,2,KAISERSLAUTERN,2005,,,,
218,Floor,Europe,Army,130621,130621-41D0116,2038,IBM SUREPOS 4852,10/15/2010,1/28/2011,9/9/9999,740,IBM,STRIKERS,2,KAISERSLAUTERN,2010,,,,
218,Floor,Europe,Army,332956,332956-R10620538736,9001,DIEBOLD ACM,1/11/2003,12/11/2008,9/9/9999,70,DIE,STRIKERS,2,KAISERSLAUTERN,2003,,,,
218,Floor,Europe,Army,333065,333065-R10620538264,9001,DIEBOLD ACM,8/21/2003,4/15/2004,9/9/9999,70,DIE,STRIKERS,2,KAISERSLAUTERN,2003,,,,
218,Floor,Europe,Army,337197,337197-XAR671627,1377,AIN/A560 MULTI WIN13 (SAP-MJP),11/30/2016,1/26/2017,9/9/9999,60,AIN,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,333906,333906-1407534,579,IGT iGAME AZTEC TEMPLE 243 01,11/9/2004,7/28/2016,9/9/9999,60,IGT,STRIKERS,2,KAISERSLAUTERN,2004,,,,
218,Floor,Europe,Army,337191,337191-B160566479,3210,BAL PRO CURVE QHBG (MLP),11/15/2016,12/1/2016,9/9/9999,60,BAL,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,334843,334843-345222,4009,NOV PREM V+ 4ST MULTI-DENOM,10/16/2008,8/9/2018,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2008,,,,
218,Floor,Europe,Army,335941,335941-129471,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/22/2016,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,335947,335947-140179,4016,NOV NOVOSTAR 4ST MULTI-DENOM,9/14/2016,9/22/2016,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,335952,335952-618345,3083,NOV DOM IMPERA HD5/$4.00,3/6/2014,4/24/2014,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2014,,,,
218,Floor,Europe,Army,337150,337150-B160566478,3210,BAL PRO CURVE QHBG (MLP),11/15/2016,12/1/2016,9/9/9999,60,BAL,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,335983,335983-647804,3083,NOV DOM IMPERA HD5/$4.00,10/30/2014,11/21/2014,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2014,,,,
218,Floor,Europe,Army,336023,336023-345221,4011,NOV PREM V+ 6ST MULTI-DENOM,10/16/2008,10/30/2008,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2008,,,,
218,Floor,Europe,Army,336024,336024-345227,4007,NOV PREM V+ 1ST MULTI-DENOM,10/16/2008,10/30/2008,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2008,,,,
218,Floor,Europe,Army,337133,337133-172026,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/14/2016,9/22/2016,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337137,337137-199141,4018,NOV NOVOSTAR 6ST MULTI-DENOM,9/14/2016,9/22/2016,9/9/9999,60,NOV,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,337149,337149-B160566477,3210,BAL PRO CURVE QHBG (MLP),11/15/2016,12/1/2016,9/9/9999,60,BAL,STRIKERS,2,KAISERSLAUTERN,2016,,,,
218,Floor,Europe,Army,335973,335973-5070463,1869,WMS BLADE MULTI CHEST 6,10/8/2014,10/23/2014,9/9/9999,60,WMS,STRIKERS,2,KAISERSLAUTERN,2014,,,,
218,Floor,Europe,Army,333423,333423-23723,1018,ITC Smart Card Dispenser,12/5/2003,4/15/2004,9/9/9999,70,ITC,STRIKERS,2,KAISERSLAUTERN,2003,,,,
256,Floor,Europe,Army,335972,335972-5070462,1869,WMS BLADE MULTI CHEST 6,10/8/2014,7/25/2019,9/9/9999,60,WMS,PATCH CMTY CLUB,45,STUTTGART,2014,,,,
256,Floor,Europe,Army,337026,337026-5091343,1868,WMS BLADE MULTI CHEST 5,10/1/2015,11/5/2015,9/9/9999,60,WMS,PATCH CMTY CLUB,45,STUTTGART,2015,,,,
256,Floor,Europe,Army,337041,337041-173342,4017,NOV NOVOSTAR 5ST MULTI-DENOM,9/16/2016,9/22/2016,9/9/9999,60,NOV,PATCH CMTY CLUB,45,STUTTGART,2016,,,,
